fid,radio_type,lon,lat
764,UMTS,30.09223938,-1.95350647
765,UMTS,30.063614,-1.932361
766,UMTS,30.06889343,-1.950759888
767,UMTS,30.059204,-1.935187
768,UMTS,30.049667,-1.983032
769,UMTS,30.06065369,-1.950759888
770,UMTS,30.053504,-1.923501
771,UMTS,30.084033,-1.951165
772,UMTS,30.0579071,-1.948013306
773,UMTS,30.051118,-1.977657
774,UMTS,30.062027,-1.951218
775,UMTS,30.0634,-1.929474
776,UMTS,30.05994,-1.935823
777,UMTS,30.055942,-1.94643
778,UMTS,29.6315,-1.499634
779,UMTS,30.057907,-1.96907
780,UMTS,29.63905334,-1.508560181
781,UMTS,30.049667,-1.994019
782,UMTS,29.9974823,-1.906814575
783,UMTS,30.065872,-1.945816
784,UMTS,29.97962952,-1.671981812
785,UMTS,30.054998,-1.972658
786,UMTS,30.064201,-1.938818
787,UMTS,30.05241394,-1.976852417
788,UMTS,30.07679,-1.976509
789,UMTS,30.087128,-1.914063
790,UMTS,30.060337,-1.934492
791,UMTS,30.09223938,-1.950759888
792,UMTS,29.711151,-2.678261
793,UMTS,30.06065369,-1.935653687
794,UMTS,30.072262,-1.947857
795,UMTS,30.06477356,-1.990585327
796,UMTS,30.08125305,-1.930160522
797,UMTS,29.75166321,-2.083969116
798,UMTS,30.057907,-1.959686
799,UMTS,30.06546,-1.937714
800,UMTS,30.085324,-1.936151
801,UMTS,29.75715637,-2.078475952
802,UMTS,30.07026672,-1.952133179
803,UMTS,30.046332,-1.940855
804,UMTS,30.07713318,-1.98097229
805,UMTS,29.55253601,-2.482223511
806,UMTS,29.24766541,-1.695327759
807,UMTS,29.58000183,-2.473983765
808,UMTS,30.112329,-1.957356
809,UMTS,30.040741,-1.981659
810,UMTS,30.071468,-1.945953
811,UMTS,29.26963806,-1.703567505
812,UMTS,30.07713318,-1.98097229
813,UMTS,29.351486,-2.073257
814,UMTS,29.253564,-1.669358
815,UMTS,29.25727844,-1.693954468
816,UMTS,29.93980408,-1.983718872
817,UMTS,30.108874,-1.960463
818,UMTS,30.16090393,-1.978225708
819,UMTS,30.101681,-1.938229
820,UMTS,30.125708,-1.947875
821,UMTS,30.125599,-1.959184
822,UMTS,30.096085,-1.925491
823,UMTS,30.118146,-1.93587
824,UMTS,30.120886,-1.961603
825,UMTS,30.11009216,-1.95350647
826,UMTS,30.096359,-1.920242
827,UMTS,30.111465,-1.95282
828,UMTS,30.12657166,-1.950759888
829,UMTS,30.17601013,-1.941146851
830,UMTS,30.101395,-1.956253
831,UMTS,30.16639709,-1.96723938
832,UMTS,30.29273987,-1.894454956
833,UMTS,30.133816,-1.950823
834,UMTS,30.097275,-1.968613
835,UMTS,30.5330658,-2.185592651
836,UMTS,30.18752,-1.985561
837,UMTS,30.23780823,-1.958999634
838,UMTS,30.10322571,-1.945266724
839,UMTS,30.111465,-1.949387
840,UMTS,30.09498596,-1.968612671
841,UMTS,30.12107849,-1.948013306
842,UMTS,30.09361267,-1.972732544
843,UMTS,30.120353,-1.958967
844,UMTS,30.09361267,-1.96723938
845,UMTS,30.560532,-2.089462
846,UMTS,30.119705,-1.952591
847,UMTS,30.131797,-1.954312
848,UMTS,30.105057,-1.960831
849,UMTS,30.123825,-1.956253
850,UMTS,30.107418,-1.956253
851,UMTS,30.095673,-1.974792
852,UMTS,30.098125,-1.931534
853,UMTS,30.10734558,-1.985092163
854,UMTS,30.111709,-1.957237
855,UMTS,30.12245178,-1.961746216
856,UMTS,30.114212,-1.952133
857,UMTS,30.092514,-1.930023
858,UMTS,30.111804,-1.958366
859,UMTS,30.087963,-1.95245
860,UMTS,30.115806,-1.963327
861,UMTS,30.09086609,-1.946640015
862,UMTS,30.07575989,-1.93977356
863,UMTS,30.07026672,-1.937026978
864,UMTS,30.09223938,-1.949386597
865,UMTS,29.74067688,-2.60307312
866,UMTS,30.07301331,-1.943893433
867,UMTS,30.09223938,-1.946640015
868,UMTS,30.14030457,-1.954879761
869,UMTS,30.13206482,-1.937026978
870,UMTS,29.49211121,-1.619796753
871,UMTS,30.113754,-1.959
872,UMTS,30.09361267,-1.95350647
873,UMTS,30.138931,-1.948013
874,UMTS,30.11146545,-1.958999634
875,UMTS,30.09361267,-1.946640015
876,UMTS,30.11695862,-1.958999634
877,UMTS,30.07987976,-1.964492798
878,UMTS,30.11695862,-1.957626343
879,UMTS,30.07575989,-1.946640015
880,UMTS,30.0592804,-1.945266724
881,UMTS,30.06614685,-1.945266724
882,UMTS,30.03044128,-1.891708374
883,UMTS,30.05378723,-1.965866089
884,UMTS,30.0894928,-1.946640015
885,UMTS,30.112195,-1.965664
886,UMTS,30.0894928,-1.96723938
887,UMTS,30.18424988,-1.979598999
888,UMTS,30.10047913,-1.968612671
889,UMTS,30.08399963,-1.975479126
890,UMTS,30.094986,-1.914368
891,UMTS,30.13206482,-1.937026978
892,UMTS,30.10185242,-1.954879761
893,UMTS,30.10047913,-1.95350647
894,UMTS,30.06065369,-1.948013306
895,UMTS,30.05378723,-1.968612671
896,UMTS,30.06065369,-1.93977356
897,UMTS,30.38063049,-1.779098511
898,UMTS,29.761277,-2.296143
899,UMTS,30.1197052,-1.961746216
900,UMTS,30.02632141,-1.946640015
901,UMTS,30.07987976,-1.937026978
902,UMTS,28.875503,-2.462311
903,UMTS,30.069535,-1.956804
904,UMTS,30.07026672,-1.950759888
905,UMTS,30.22956848,-1.968612671
906,GSM,30.146346,-1.962075
907,UMTS,30.06065369,-1.93977356
908,UMTS,30.097275,-1.953506
909,UMTS,30.08262634,-1.968612671
910,UMTS,30.0743866,-1.985092163
911,UMTS,30.07850647,-1.932907104
912,UMTS,29.92744446,-1.76399231
913,UMTS,30.062824,-1.937679
914,UMTS,30.047334,-1.972847
915,UMTS,30.06889343,-1.930160522
916,UMTS,30.048574,-1.93932
917,UMTS,30.074387,-1.923981
918,UMTS,30.049354,-1.940012
919,UMTS,30.066147,-1.943893
920,UMTS,30.04568,-1.940437
921,UMTS,30.07575989,-1.931533813
922,UMTS,30.06614685,-1.968612671
923,UMTS,30.06477356,-1.956253052
924,UMTS,30.08125305,-1.938400269
925,UMTS,30.06202698,-1.932907104
926,UMTS,30.054191,-1.973017
927,UMTS,30.06340027,-1.954879761
928,UMTS,29.74067688,-1.446762085
929,UMTS,30.062027,-1.95591
930,UMTS,30.054108,-1.970566
931,UMTS,30.04142761,-1.978225708
932,UMTS,30.059161,-1.966305
933,UMTS,30.07301331,-1.931533813
934,UMTS,29.761963,-2.079163
935,UMTS,30.07987976,-1.930160522
936,UMTS,29.74067688,-2.598953247
937,UMTS,30.073471,-1.94664
938,UMTS,30.183792,-2.357254
939,UMTS,30.03868103,-1.986465454
940,UMTS,30.08125305,-1.937026978
941,UMTS,29.58000183,-2.472610474
942,UMTS,30.073357,-1.948357
943,UMTS,30.08811951,-1.945266724
944,UMTS,29.54154968,-1.744766235
945,UMTS,28.90708923,-2.483596802
946,UMTS,29.34654236,-2.071609497
947,UMTS,30.092239,-1.945724
948,UMTS,29.26002502,-1.704940796
949,UMTS,29.26277161,-1.693954468
950,UMTS,29.26689148,-1.703567505
951,UMTS,29.259292,-1.686216
952,UMTS,30.07575989,-1.985092163
953,UMTS,29.761734,-2.080307
954,UMTS,29.24629211,-1.689834595
955,UMTS,29.3094635,-1.69670105
956,UMTS,30.057907,-1.953232
957,UMTS,29.255847,-1.685602
958,UMTS,29.33830261,-2.059249878
959,UMTS,29.33692932,-2.068862915
960,UMTS,29.48799133,-2.63053894
961,UMTS,28.90571594,-2.484970093
962,UMTS,30.097242,-1.95743
963,UMTS,30.120001,-1.960523
964,UMTS,30.08674622,-1.932907104
965,UMTS,30.097929,-1.931926
966,UMTS,30.140533,-1.953964
967,UMTS,30.088978,-1.943722
968,UMTS,30.102463,-1.94809
969,UMTS,30.152353,-1.961323
970,UMTS,30.101852,-1.958313
971,UMTS,30.10322571,-1.943893433
972,UMTS,30.12382507,-1.948013306
973,UMTS,30.117161,-1.955018
974,UMTS,30.100479,-1.954774
975,UMTS,30.09086609,-1.921920776
976,UMTS,30.106901,-1.961326
977,UMTS,30.104599,-1.941146851
978,UMTS,30.545883,-1.975479
979,UMTS,30.134709,-1.938901
980,UMTS,30.14473,-1.959152
981,UMTS,30.11421204,-1.96723938
982,UMTS,30.1650238,-1.976852417
983,UMTS,30.18699646,-1.982345581
984,UMTS,30.1499176,-2.026290894
985,UMTS,30.10871887,-1.989212036
986,UMTS,30.129662,-1.96209
987,UMTS,30.113525,-1.959915
988,UMTS,30.12794495,-1.943893433
989,UMTS,30.1348114,-1.941146851
990,UMTS,30.23094177,-1.971359253
991,UMTS,30.097046,-1.984406
992,UMTS,30.13206482,-1.957626343
993,UMTS,30.10185242,-1.950759888
994,UMTS,30.178671,-1.978501
995,UMTS,30.32569885,-1.905441284
996,UMTS,30.46165466,-1.894454956
997,UMTS,30.0894928,-1.96723938
998,UMTS,30.22544861,-1.979598999
999,UMTS,30.11695862,-1.991958618
1000,UMTS,30.10871887,-1.961746216
1001,UMTS,30.104599,-1.960678
1002,UMTS,30.21995544,-1.979598999
1003,UMTS,30.09086609,-1.931533813
1004,UMTS,30.100937,-1.976395
1005,UMTS,30.09223938,-1.95350647
1006,UMTS,30.114894,-1.958946
1007,UMTS,30.117595,-1.936396
1008,UMTS,30.32707214,-1.932907104
1009,UMTS,30.091302,-1.972385
1010,UMTS,30.115585,-1.966553
1011,UMTS,30.103764,-1.955291
1012,UMTS,30.11558533,-1.956253052
1013,UMTS,30.09635925,-1.958999634
1014,UMTS,30.10047913,-1.968612671
1015,UMTS,29.64729309,-1.509933472
1016,UMTS,30.13618469,-1.92741394
1017,UMTS,30.12245178,-1.946640015
1018,UMTS,30.112326,-1.963495
1019,UMTS,30.09195,-1.945194
1020,UMTS,30.076447,-1.9384
1021,UMTS,30.105679,-1.957526
1022,UMTS,30.12107849,-1.961746216
1023,UMTS,30.43693542,-1.956253052
1024,UMTS,30.097881,-1.954333
1025,UMTS,30.12382507,-1.960372925
1026,UMTS,30.15129089,-1.957626343
1027,UMTS,30.10734558,-1.983718872
1028,UMTS,30.10322571,-1.965866089
1029,UMTS,30.071248,-1.949387
1030,UMTS,30.09773254,-1.95350647
1031,UMTS,30.07164001,-1.930160522
1032,UMTS,29.24217224,-1.698074341
1033,UMTS,30.12107849,-1.96723938
1034,UMTS,30.45890808,-1.88621521
1035,UMTS,30.06065369,-1.949386597
1036,UMTS,30.0579071,-1.948013306
1037,UMTS,30.09223938,-1.95350647
1038,UMTS,30.05516052,-1.95350647
1039,UMTS,30.06340027,-1.945266724
1040,UMTS,30.06752014,-1.946640015
1041,UMTS,30.084,-1.939316
1042,UMTS,30.082169,-1.971359
1043,UMTS,30.05516052,-1.964492798
1044,UMTS,30.1197052,-1.95350647
1045,UMTS,30.03593445,-1.943893433
1046,UMTS,30.13618469,-2.041397095
1047,UMTS,30.074387,-1.952591
1048,UMTS,30.12519836,-1.952133179
1049,UMTS,30.09361267,-1.95350647
1050,UMTS,30.05653381,-1.945266724
1051,UMTS,30.08125305,-1.866989136
1052,UMTS,30.21995544,-1.98097229
1053,UMTS,30.06546,-1.943893
1054,UMTS,30.05516052,-1.935653687
1055,UMTS,30.41633606,-1.796951294
1056,UMTS,28.91807556,-2.486343384
1057,UMTS,29.74342346,-2.605819702
1058,UMTS,30.04417419,-1.942520142
1059,UMTS,30.02220154,-1.946640015
1060,UMTS,30.43830872,-1.949386597
1061,UMTS,30.0592804,-1.945266724
1062,UMTS,30.06202698,-1.946640015
1063,UMTS,29.61021423,-1.504440308
1064,UMTS,28.88923645,-2.491836548
1065,UMTS,30.0579071,-1.950759888
1066,UMTS,29.25041199,-1.700820923
1067,UMTS,30.07301331,-1.579971313
1068,UMTS,29.54704285,-1.568984985
1069,UMTS,30.43418884,-1.949386597
1070,UMTS,30.09361267,-1.950759888
1071,UMTS,29.74205017,-2.600326538
1072,UMTS,30.06202698,-1.956253052
1073,UMTS,30.06065369,-1.942520142
1074,UMTS,30.43281555,-1.950759888
1075,UMTS,29.25178528,-1.674728394
1076,UMTS,30.06202698,-1.932907104
1077,UMTS,30.29685974,-1.891708374
1078,UMTS,30.17463684,-1.969985962
1079,UMTS,30.04554749,-1.930160522
1080,UMTS,30.07419,-1.947621
1081,UMTS,30.09910583,-1.935653687
1082,UMTS,30.077133,-1.975021
1083,UMTS,30.054135,-1.92805
1084,UMTS,30.061752,-1.952133
1085,UMTS,30.05315,-1.973722
1086,UMTS,30.077133,-1.933594
1087,UMTS,30.05516052,-1.924667358
1088,UMTS,30.05928,-1.943436
1089,UMTS,30.06065369,-1.945266724
1090,UMTS,30.049392,-1.979345
1091,UMTS,30.076584,-1.926315
1092,UMTS,30.047376,-1.940717
1093,UMTS,30.060196,-1.94664
1094,UMTS,30.04692078,-1.937026978
1095,UMTS,30.06065369,-1.961746216
1096,UMTS,30.0276947,-1.946640015
1097,UMTS,30.0592804,-1.946640015
1098,UMTS,30.02357483,-1.946640015
1099,UMTS,30.047607,-1.926041
1100,UMTS,30.05243,-1.975205
1101,UMTS,30.052027,-1.934451
1102,UMTS,30.06202698,-1.950759888
1103,UMTS,30.01670837,-1.950759888
1104,UMTS,30.04417419,-1.996078491
1105,UMTS,30.04692078,-1.93977356
1106,UMTS,30.0579071,-1.968612671
1107,UMTS,29.73930359,-2.067489624
1108,UMTS,30.078506,-1.917973
1109,UMTS,30.04554749,-1.941146851
1110,UMTS,30.073503,-1.929106
1111,UMTS,29.741707,-2.606163
1112,UMTS,30.047187,-1.94143
1113,UMTS,30.07164001,-1.985092163
1114,UMTS,29.755096,-2.079849
1115,UMTS,30.070267,-1.946182
1116,UMTS,30.0428009,-1.942520142
1117,UMTS,30.07026672,-1.930160522
1118,UMTS,30.089208,-1.944714
1119,UMTS,30.080719,-1.946491
1120,UMTS,30.082626,-1.910934
1121,UMTS,30.06477356,-1.930160522
1122,UMTS,29.40696716,-2.041397095
1123,UMTS,29.750977,-2.58934
1124,UMTS,29.27650452,-1.747512817
1125,UMTS,29.26277161,-1.691207886
1126,UMTS,30.07575989,-1.985092163
1127,UMTS,30.113413,-1.955425
1128,UMTS,29.25453186,-1.699447632
1129,UMTS,30.060997,-1.943893
1130,UMTS,30.055896,-1.972114
1131,UMTS,29.6912384,-2.248764038
1132,UMTS,30.11283875,-1.961746216
1133,UMTS,29.39048767,-2.026290894
1134,UMTS,28.91532898,-2.478103638
1135,UMTS,29.261066,-1.679443
1136,UMTS,30.09635925,-1.92741394
1137,UMTS,30.096817,-1.956253
1138,UMTS,30.07713318,-1.935653687
1139,UMTS,30.09498596,-1.916427612
1140,UMTS,30.10734558,-1.932907104
1141,UMTS,30.12382507,-1.948013306
1142,UMTS,30.12382507,-1.948013306
1143,UMTS,30.11146545,-1.957626343
1144,UMTS,30.101334,-1.961858
1145,UMTS,30.096986,-1.977475
1146,UMTS,30.137823,-1.954937
1147,UMTS,30.095329,-1.931877
1148,UMTS,30.120123,-1.951027
1149,UMTS,30.10405,-1.932907
1150,UMTS,30.1650238,-1.968612671
1151,UMTS,30.533066,-1.95694
1152,UMTS,30.182648,-1.959686
1153,UMTS,30.115927,-1.95635
1154,UMTS,30.27763367,-1.895828247
1155,UMTS,30.108032,-1.968613
1156,UMTS,30.22819519,-1.968612671
1157,UMTS,30.13465,-1.963281
1158,UMTS,30.099692,-1.975064
1159,UMTS,30.106659,-1.975136
1160,UMTS,30.144924,-1.960123
1161,UMTS,30.1197052,-1.965866089
1162,UMTS,30.175395,-1.974912
1163,UMTS,30.12245178,-1.946640015
1164,UMTS,30.122429,-1.961672
1165,UMTS,30.10047913,-1.968612671
1166,UMTS,30.16639709,-1.954879761
1167,UMTS,30.11421204,-1.993331909
1168,UMTS,30.51246643,-2.180099487
1169,UMTS,30.075417,-1.931534
1170,UMTS,30.135026,-1.951953
1171,UMTS,30.126446,-1.946649
1172,UMTS,30.12627,-1.961028
1173,UMTS,30.10734558,-1.954879761
1174,UMTS,30.11695862,-1.9947052
1175,UMTS,30.11695862,-1.993331909
1176,UMTS,30.10185242,-1.945266724
1177,UMTS,30.122967,-1.955738
1178,UMTS,30.07850647,-1.942520142
1179,UMTS,30.07713318,-1.960372925
1180,UMTS,30.075417,-1.95694
1181,UMTS,30.17051697,-1.956253052
1182,UMTS,30.094685,-1.968261
1183,UMTS,30.11833191,-1.958999634
1184,UMTS,30.07301331,-1.938400269
1185,UMTS,30.136871,-1.96312
1186,UMTS,30.23643494,-1.952133179
1187,UMTS,30.07026672,-1.926040649
1188,UMTS,30.126114,-1.948013
1189,UMTS,30.08674622,-1.942520142
1190,UMTS,30.14854431,-1.957626343
1191,UMTS,30.12519836,-1.950759888
1192,UMTS,30.38200378,-1.779098511
1193,UMTS,30.124741,-1.956711
1194,UMTS,30.06065369,-1.937026978
1195,UMTS,30.10734558,-1.983718872
1196,UMTS,30.04554749,-1.941146851
1197,UMTS,30.085373,-1.969299
1198,UMTS,30.07301331,-1.950759888
1199,UMTS,30.06065369,-1.937026978
1200,UMTS,30.10322571,-1.952133179
1201,UMTS,30.05516052,-1.957626343
1202,UMTS,30.116959,-1.955566
1203,UMTS,30.08674622,-1.971359253
1204,UMTS,30.09361267,-1.924667358
1205,UMTS,29.98649597,-1.883468628
1206,UMTS,29.99198914,-1.897201538
1207,UMTS,30.06065369,-1.952133179
1208,UMTS,30.06614685,-1.945266724
1209,UMTS,30.05378723,-1.957626343
1210,UMTS,30.064087,-1.95694
1211,UMTS,30.13206482,-1.957626343
1212,UMTS,30.05516052,-1.961746216
1213,UMTS,30.04966736,-1.941146851
1214,UMTS,29.74617004,-2.615432739
1215,UMTS,30.08399963,-1.974105835
1216,UMTS,30.40122986,-1.479721069
1217,UMTS,30.671768,-2.274857
1218,UMTS,30.05241394,-1.937026978
1219,UMTS,30.12107849,-1.963119507
1220,UMTS,30.50834656,-1.902694702
1221,UMTS,30.05516052,-1.942520142
1222,UMTS,29.64317322,-1.508560181
1223,UMTS,29.74479675,-2.601699829
1224,UMTS,30.32981873,-1.2915802
1225,UMTS,29.73930359,-2.615432739
1226,UMTS,30.43418884,-1.948013306
1227,UMTS,30.070061,-1.956642
1228,UMTS,30.25154114,-1.950759888
1229,UMTS,30.09223938,-1.946640015
1230,UMTS,30.05653381,-1.942520142
1231,UMTS,30.04554749,-1.943893433
1232,UMTS,30.070267,-1.927414
1233,UMTS,30.047853,-1.94061
1234,UMTS,30.08262634,-1.96723938
1235,UMTS,30.05653381,-1.950759888
1236,UMTS,30.04417419,-1.943893433
1237,UMTS,30.050354,-1.937714
1238,UMTS,30.084,-1.953506
1239,UMTS,30.085754,-1.95076
1240,UMTS,30.07301331,-1.931533813
1241,UMTS,30.049763,-1.970353
1242,UMTS,30.04966736,-1.982345581
1243,UMTS,30.07164001,-1.985092163
1244,UMTS,30.06202698,-1.932907104
1245,UMTS,30.06202698,-1.945266724
1246,UMTS,30.04921,-1.9384
1247,UMTS,30.08537292,-1.954879761
1248,UMTS,30.06614685,-1.964492798
1249,UMTS,30.061651,-1.962025
1250,UMTS,30.050431,-1.923279
1251,UMTS,29.76539612,-1.612930298
1252,UMTS,30.076585,-1.935309
1253,UMTS,29.63768005,-1.505813599
1254,UMTS,30.060356,-1.94107
1255,UMTS,30.06065369,-1.957626343
1256,UMTS,30.0592804,-1.946640015
1257,UMTS,30.087128,-1.9133
1258,UMTS,30.06065369,-1.961746216
1259,UMTS,30.06168,-1.941016
1260,UMTS,30.0579071,-1.946640015
1261,UMTS,29.78187561,-1.6431427
1262,UMTS,29.92195129,-1.740646362
1263,UMTS,30.05104065,-1.93977356
1264,UMTS,30.060525,-1.963124
1265,UMTS,30.0428009,-1.996078491
1266,UMTS,29.6459198,-1.509933472
1267,UMTS,30.041428,-1.977768
1268,UMTS,30.045784,-1.940912
1269,UMTS,29.75853,-2.081223
1270,UMTS,30.057632,-1.927963
1271,UMTS,30.100937,-1.944351
1272,UMTS,30.078735,-1.928101
1273,UMTS,30.076103,-1.925354
1274,UMTS,30.0579071,-1.948013306
1275,UMTS,30.07301331,-1.985092163
1276,UMTS,29.736557,-2.609596
1277,UMTS,30.07988,-1.945267
1278,UMTS,30.069351,-1.953506
1279,UMTS,29.729691,-2.60376
1280,UMTS,30.06202698,-1.957626343
1281,UMTS,29.728317,-2.068863
1282,UMTS,30.07026672,-1.945266724
1283,UMTS,30.075073,-1.950073
1284,UMTS,30.071182,-1.975479
1285,UMTS,30.06889343,-1.928787231
1286,UMTS,30.054382,-1.972931
1287,UMTS,30.084148,-1.968798
1288,UMTS,30.06065369,-1.952133179
1289,UMTS,29.34516907,-2.067489624
1290,UMTS,29.25041199,-1.681594849
1291,UMTS,29.54292297,-2.48085022
1292,UMTS,29.24354553,-1.698074341
1293,UMTS,29.91920471,-1.991958618
1294,UMTS,29.794235,-2.062912
1295,UMTS,30.087776,-1.947327
1296,UMTS,29.53330994,-2.483596802
1297,UMTS,30.05707,-1.975117
1298,UMTS,30.113452,-1.955458
1299,UMTS,29.30534363,-1.693954468
1300,UMTS,29.77088928,-2.180099487
1301,UMTS,29.08973694,-2.342147827
1302,UMTS,29.741364,-2.618179
1303,UMTS,29.26002502,-1.703567505
1304,UMTS,29.54292297,-1.732406616
1305,UMTS,29.75166321,-2.58934021
1306,UMTS,30.06340027,-1.949386597
1307,UMTS,30.102819,-1.952337
1308,UMTS,30.104599,-1.92741394
1309,UMTS,30.094986,-1.927963
1310,UMTS,30.093155,-1.917801
1311,UMTS,30.10322571,-1.904067993
1312,UMTS,30.103767,-1.927502
1313,UMTS,30.104256,-1.978912
1314,UMTS,30.097275,-1.924667
1315,UMTS,30.107689,-1.93634
1316,UMTS,30.1197052,-1.960372925
1317,UMTS,30.108711,-1.959137
1318,UMTS,30.121536,-1.949844
1319,UMTS,30.115787,-1.957384
1320,UMTS,30.13618,-1.953606
1321,UMTS,30.1524,-1.960851
1322,UMTS,30.16365051,-1.965866089
1323,UMTS,30.113525,-1.922607
1324,UMTS,30.165139,-1.953575
1325,UMTS,30.103836,-1.970139
1326,UMTS,30.21995544,-1.961746216
1327,UMTS,30.10871887,-1.924667358
1328,UMTS,30.105286,-1.983032
1329,UMTS,30.22407532,-1.978225708
1330,UMTS,30.10185242,-1.945266724
1331,UMTS,30.21858215,-1.972732544
1332,UMTS,30.114212,-1.991959
1333,UMTS,30.110092,-1.926956
1334,UMTS,30.105813,-1.980615
1335,UMTS,30.12519836,-1.954879761
1336,UMTS,30.12519836,-1.946640015
1337,UMTS,30.115585,-1.972046
1338,UMTS,30.114212,-1.991959
1339,UMTS,30.172176,-1.951127
1340,UMTS,30.100191,-1.953949
1341,UMTS,30.11695862,-1.9947052
1342,UMTS,30.144716,-1.9562
1343,UMTS,30.103164,-1.982572
1344,UMTS,30.125846,-1.961652
1345,UMTS,30.110962,-1.957714
1346,UMTS,30.160904,-1.962433
1347,UMTS,30.06202698,-1.935653687
1348,UMTS,30.12107849,-1.96723938
1349,UMTS,30.08262634,-1.948013306
1350,UMTS,30.14305115,-1.954879761
1351,UMTS,30.12245178,-1.950759888
1352,UMTS,30.160217,-1.964493
1353,UMTS,30.105972,-1.957626
1354,UMTS,30.06065369,-1.942520142
1355,UMTS,30.05241394,-1.952133179
1356,UMTS,30.070724,-1.94664
1357,UMTS,30.08262634,-1.938400269
1358,UMTS,30.08557,-1.966762
1359,UMTS,30.23643494,-1.952133179
1360,UMTS,30.0579071,-1.938400269
1361,UMTS,30.05516052,-1.945266724
1362,UMTS,30.07026672,-1.948013306
1363,UMTS,30.05516052,-1.958999634
1364,UMTS,30.22407532,-1.979598999
1365,UMTS,30.05516052,-1.960372925
1366,UMTS,30.12794495,-1.946640015
1367,UMTS,30.04966736,-1.938400269
1368,UMTS,30.09086609,-1.96723938
1369,UMTS,30.04554749,-1.941146851
1370,UMTS,30.0592804,-1.93977356
1371,UMTS,30.04142761,-1.976852417
1372,UMTS,30.06202698,-1.950759888
1373,UMTS,30.08125305,-1.958999634
1374,UMTS,30.07713318,-1.948013306
1375,UMTS,28.87962341,-2.500076294
1376,UMTS,29.6459198,-1.509933472
1377,UMTS,30.12245178,-1.946640015
1378,UMTS,30.05104065,-1.938400269
1379,UMTS,29.2339325,-1.691207886
1380,UMTS,29.75715637,-2.644271851
1381,UMTS,29.24354553,-1.698074341
1382,UMTS,30.06202698,-1.948013306
1383,UMTS,30.11833191,-1.958999634
1384,UMTS,30.104599,-1.957626343
1385,UMTS,29.26139832,-1.695327759
1386,UMTS,30.07301331,-1.952133179
1387,UMTS,29.93019104,-1.790084839
1388,UMTS,30.06202698,-1.957626343
1389,UMTS,29.72694397,-2.600326538
1390,UMTS,28.88923645,-2.491836548
1391,UMTS,29.74067688,-2.605819702
1392,UMTS,30.06202698,-1.956253052
1393,UMTS,30.05653381,-1.935653687
1394,UMTS,30.12245178,-1.946640015
1395,UMTS,30.06065369,-1.943893433
1396,UMTS,30.0592804,-1.941146851
1397,UMTS,30.06202698,-1.957626343
1398,UMTS,30.47264099,-1.869735718
1399,UMTS,30.0579071,-1.941146851
1400,UMTS,30.08399963,-1.975479126
1401,UMTS,30.456162,-1.927872
1402,UMTS,29.550476,-1.562119
1403,UMTS,29.55802917,-1.54838562
1404,UMTS,30.06065369,-1.931533813
1405,UMTS,30.46302795,-1.873855591
1406,UMTS,30.02494812,-1.932907104
1407,UMTS,29.74205017,-2.594833374
1408,UMTS,30.11558533,-1.960372925
